@relation PC3-weka.filters.supervised.instance.SMOTE-C0-K10-P700.0-S9

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
0,3,0,0,0,4,2,0.4,2,2,1,0.5,5,1,0,5,1,7.24,16.88,2060.67,0.04,33,0.06,114.48,122.11,0.5,1,2,5,0.33,15,18,4,9,6,0,5,N
3,5,3,0,8,8,3,0.14,4,2,1,0.33,13,1,0,21,0,42.17,14.7,9112.98,0.21,111,0.07,506.28,619.93,0.33,2,4,12,0.09,49,62,30,18,33,27.59,21,N
1,1,0,0,4,4,1,0.13,2,2,1,1,1,1,0,8,0,13.96,6,502.57,0.03,22,0.17,27.92,83.76,1,1,2,2,0.07,9,13,6,8,14,33.33,8,N
21,11,3,0,58,20,6,0.12,10,2,2,0.33,30,1,0,52,1,54.14,19.23,20023.61,0.35,177,0.05,1112.42,1041.23,0.17,5,10,26,0.05,75,102,39,20,132,52.73,52,Y
14,11,7,0,14,20,6,0.21,10,2,1,0.17,29,1,0,29,0,42.97,21.15,19213.78,0.3,161,0.05,1067.43,908.66,0.17,5,10,25,0.1,69,92,31,19,58,32.56,29,N
1,7,0,1,1,10,4,0.29,4,2.5,1,0.25,12,3,0.67,13,1,22.43,10.08,2280.63,0.08,50,0.1,126.7,226.18,0.75,3,5,10,0.24,22,28,12,11,17,13.33,14,N
21,25,14,3,23,46,13,0.13,22,2.09,9,0.69,71,4,0.25,95,2,107.69,33.74,122594.69,1.21,515,0.03,6810.82,3633.47,0.31,12,23,60,0.09,242,273,104,29,143,21.49,98,N
1,7,0,0,0,12,4,0.22,6,2,1,0.25,14,1,0,18,1,40.01,5.5,1210.43,0.07,48,0.18,67.25,220.08,0.25,3,6,12,0.2,22,26,16,8,20,0,18,N
13,9,3,1,0,16,5,0.2,8,2,2,0.4,20,1,0,24,2,26.39,18.43,8961.02,0.16,92,0.05,497.83,486.26,0.2,4,8,17,0.13,43,49,21,18,39,4,25,N
6,3,3,0,0,4,2,0.2,2,2,2,1,9,1,0,10,1,28.55,8,1827.2,0.08,52,0.13,101.51,228.4,0.5,1,2,9,0.12,26,26,13,8,17,0,10,N
0,13,0,1,2,24,7,0.64,12,2,1,0.14,31,1,0,10,0,13.06,19.83,5137.44,0.09,70,0.05,285.41,259.02,0.14,6,12,26,0.5,34,36,6,7,14,23.08,11,N
13,19,2,3,13,34,10,0.19,16,2.13,4,0.4,38,1,0,49,0,61.44,21.27,27799.05,0.44,217,0.05,1544.39,1306.85,0.1,9,17,30,0.13,103,114,46,19,79,24.62,52,Y
6,17,9,0,8,30,9,0.24,14,2.14,7,0.78,35,5,0.5,37,0,58.68,10.09,5972.3,0.2,106,0.1,331.79,592.01,0.56,8,15,28,0.17,49,57,34,14,52,17.78,37,N
5,5,1,3,1,8,3,0.13,4,2,1,0.33,12,1,0,20,1,43.19,11.18,5397.81,0.16,92,0.09,299.88,482.81,0.33,2,4,11,0.1,43,49,25,13,30,16.67,23,N
0,3,0,0,0,4,2,0.67,2,2,1,0.5,6,1,0,3,2,5,6,180,0.01,10,0.17,10,30,0.5,1,2,6,0.5,4,6,2,6,4,0,3,N
1,3,0,0,0,4,2,0.22,2,2,1,0.5,5,1,0,9,1,35.77,7,1752.53,0.08,57,0.14,97.36,250.36,0.5,1,2,5,0.18,28,29,14,7,11,0,9,N
1,3,0,0,0,4,2,0.22,2,2,1,0.5,5,1,0,9,1,35.77,7,1752.53,0.08,57,0.14,97.36,250.36,0.5,1,2,5,0.18,28,29,14,7,11,0,9,N
4,7,5,2,7,12,4,0.11,6,2,2,0.5,22,1,0,35,0,58.21,21.95,28043.45,0.43,221,0.05,1557.97,1277.68,0.25,3,6,20,0.08,107,114,39,16,49,20.45,37,N
1,3,0,0,0,4,2,0.1,2,2,1,0.5,7,1,0,20,3,54.2,22,26232.24,0.4,243,0.05,1457.35,1192.37,0.5,1,2,7,0.09,121,122,22,8,22,0,20,N
1,3,0,0,0,4,2,0.25,2,2,1,0.5,7,1,0,8,0,16.35,11.5,2162,0.06,47,0.09,120.11,188,0.5,1,2,7,0.2,23,24,8,8,10,0,8,N
0,3,0,0,0,4,2,0.25,2,2,1,0.5,7,1,0,8,3,16.35,11.5,2162,0.06,47,0.09,120.11,188,0.5,1,2,7,0.22,23,24,8,8,9,0,8,N
0,3,0,0,0,4,2,0.29,2,2,1,0.5,7,1,0,7,3,11.76,11.33,1510.25,0.04,35,0.09,83.9,133.26,0.5,1,2,7,0.25,17,18,6,8,8,0,7,N
1,3,1,0,0,4,2,0.33,2,2,2,1,7,1,0,6,3,11.15,9.17,936.71,0.03,25,0.11,52.04,102.19,0.5,1,2,7,0.25,10,15,6,11,8,0,6,N
4.989076,6.264786,0.877717,0.006248,1.010657,6.114499,3.063833,0.19365,2.027799,2.487986,1.277822,0.632313,10.679625,3.307221,0.779538,12.986349,0.64238,22.831692,7.048901,1449.429628,0.053617,46.26186,0.14,59.335723,194.513396,0.588764,2.744583,3.853792,9.774642,0.168722,19.40409,23.070768,8.624503,8.496987,19.161951,28.588173,12.967539,Y
2.637876,3.334267,5.305884,0.827565,0.759709,9.478229,3.1817,0.186673,2.002327,2.166973,1.311599,0.880646,10.681962,3.716225,0.439826,13.500085,0.616408,29.336797,7.015591,1353.368291,0.054877,46.967613,0.14,46.718029,216.174117,0.613284,1.708041,4.571406,9.882047,0.169072,18.03282,23.95433,10.33789,8.536407,22.327176,27.715705,11.46752,Y
10.046393,4.703763,5.88361,3.473452,0,7.798531,2.542831,0.173155,2.362487,2,2.438424,1,10.670969,1,0,10.339426,1.377788,36.220974,6.888773,1757.577653,0.089952,64.883313,0.14142,98.255324,327.200113,0.371954,1.760251,3.334207,10.093872,0.101669,23.509705,27.659862,20.790718,9.597256,18.220654,9.796448,11.855125,Y
2.553867,4.003155,1.567467,0.669188,4.318317,5.766548,2.099929,0.232276,2.138627,2.200817,1.362777,0.985305,10.462476,3.531086,0.433509,11.309192,0.855627,23.478249,7.02711,1313.457657,0.061261,47.870191,0.14,77.753673,212.343035,0.552549,2.46768,2.677945,9.126947,0.114367,17.89998,24.749943,10.000937,8.275655,19.115734,12.695429,11.260637,Y
8.355277,3.081867,5.48434,1,8.085212,7.923504,2.033335,0.230576,4.785422,2,2.404758,1,12.888871,1,0,11.102747,1.132791,29.903577,7.526862,1801.051288,0.07044,48.657968,0.135003,94.265861,223.755559,0.392365,2.822832,5.971111,10.986038,0.105485,22.187523,27.632144,14.469438,9.052875,20.990915,40.013189,13.225063,Y
2.015246,4.389704,4.742215,0.504526,0,5.793464,2.631069,0.183535,2.28196,2,2,0.841238,9.251561,1,0,10.845915,1.761043,21.262288,7.078087,1160.100529,0.05857,42.389238,0.14,66.376424,216.510779,0.345755,1.942282,3.32087,9.189303,0.200473,18.341371,23.629395,12.94666,10.015665,14.908235,0.687355,11,Y
6,3,6,1.586464,3.158992,4,2,0.175988,2,2,2,1,10.88482,1,0,10,0.874665,38.062495,6.865875,1494.831482,0.076499,48.015447,0.14682,78.251889,231.254026,0.5,1,2,10.609394,0.10957,23,25.332616,17.668749,9,22.180992,25.620232,11.649331,Y
5.12554,15.120895,5.909394,3.664544,11.72922,32.475097,9.795959,0.17,9.571649,2.182295,5.990144,0.776982,26.845894,4.147514,0.064932,48.003262,1.893391,62.460497,20.554812,24082.240545,0.37448,184.666821,0.0439,1312.91843,1012.111167,0.275863,6.569435,22.857753,19.011044,0.129071,83.418782,110.890727,31.195456,17.67429,89.656142,25.602145,67.005671,Y
22.580603,22.552473,7.580606,3.963422,14.311937,11.928515,8.020095,0.17,8.506412,2.188879,6.624194,0.747355,34.568017,1.264564,0.259035,61.127048,1,50.224217,20.063907,24630.624155,0.390158,193.900489,0.042088,1366.523907,1284.316745,0.170328,10.753139,17.029467,24.237347,0.118311,80.068852,114.649765,54.116423,22.448088,89.617673,19.635261,68.11419,Y
24.665914,21.808908,8.88701,6.954814,16.811154,41.881751,11.187504,0.179867,18.13059,2.163752,5.67248,0.588991,48.784405,6.360038,0.403212,70.734719,1.890729,69.365108,21.89734,26969.51591,0.431685,215.443835,0.05,1506.522304,1319.52695,0.543487,10.517802,22.866736,37.026165,0.106763,95.480499,122.823394,49.85345,17.2514,109.776367,37.105432,54.456606,Y
5.15878,18.178334,8.440083,3.543047,11.060115,40.931921,10.147171,0.17,17.851569,2.043488,7.086702,0.782415,32.835433,4.851054,0.037626,47.826217,1.647763,53.448909,19.993928,24552.542578,0.350499,205.419768,0.042031,1248.727375,1197.214304,0.300937,11.844812,12.165366,28.993796,0.128482,85.627421,120.728165,46.885366,21.038251,93.802259,26.574828,70.675,Y
12.961048,22.683833,6.743435,4,9.702392,35.965048,11.375636,0.198463,12.924585,2.243145,4.766363,0.574473,27.041293,4.67289,0.16675,54.627567,0.850626,69.551888,18.746904,23951.765283,0.433046,202.225003,0.05,1288.217378,1148.448442,0.198152,10.599034,15.045099,24.123274,0.125607,88.113111,104.145842,41.970504,21.000436,85.72271,23.731287,66.153352,Y
16.104842,21.659785,4.400031,4,7.103652,25.471661,7.558398,0.207015,15.32776,2.212193,5.131976,0.768173,33.604694,1.438379,0.226498,45.942129,0.841629,58.61595,19.07006,22427.82528,0.372536,188.501069,0.05,1286.69633,1285.500504,0.224195,7.032985,17.077403,28.464699,0.128049,88.479678,101.677126,46.478522,22.325423,83.931519,24.558004,61.681371,Y
14.186702,23.892061,9.212903,4.344355,16.351993,29.3514,7.130617,0.180844,15.116818,2.144193,2.911945,0.724229,36.351472,2.540569,0.313396,52.845071,0.727988,44.371118,21.013477,23496.938642,0.361381,206.626965,0.045871,1324.453507,824.799506,0.265676,10.659459,11.776898,19.510043,0.116124,75.117155,97.341394,48.12958,21.290321,88.853155,42.584557,36.691484,Y
17.462482,7.336538,6.596668,1.116543,11.068705,9.286187,4.472316,0.15614,4.064476,2.199734,2.455046,0.699474,20.672264,2.684688,0.182759,20,0.913311,50.603873,8.59885,3720.443994,0.15992,85.457069,0.115894,222.552823,466.347688,0.551715,3.965785,4.015243,19.045697,0.08123,34.487688,49.357384,29.033871,11.127076,54.509699,42.014745,21.353749,Y
12.481186,5.72469,3.659204,2.1076,6.159058,14.372926,4.037152,0.280344,6.731508,2,2.668407,0.753736,21.093514,1,0,17.563462,0.739153,34.481904,10.221851,3659.327351,0.126571,83.426684,0.094632,202.837212,340.76419,0.260694,2.780123,6.84213,16.236863,0.118748,33.69075,46.889851,21.458607,12.875997,38.559273,41.143259,20.508538,Y
11.42976,10.700816,2.782795,0.837373,8.613961,14.982848,4.044331,0.286202,5.193277,2.069893,2.716118,0.67,19.395927,2.903642,0.350459,18.087191,0,36.007233,9.509341,3856.649148,0.129304,79.167209,0.118085,212.617951,362.710216,0.340734,3.734229,7.198841,14.916075,0.196803,34,40.552927,20.312211,11.255899,33.228042,37.802229,16.5998,Y
12.46818,5.397784,7.713266,0.079935,6.298001,8,3.331693,0.206029,2.287475,2.35909,1.522678,0.533544,15.134514,1,0,14.191372,0.41483,26.520183,9.695691,3295.946915,0.099395,68.547784,0.102828,177.392326,389.53261,0.294822,2.42692,4,17.059791,0.215556,31.047651,36.60329,17.670523,11.742567,29.982221,17.366833,13.212241,Y
11.60303,5.559346,3.941088,2.59711,12.872691,8.147776,3.054213,0.155556,2.11701,4.720735,2,0.536402,15.61869,4.274445,0.515075,15.571858,0.910204,35.326633,11.215998,3627.911208,0.138519,83.821797,0.091612,201.919658,393.351767,0.479535,3.797869,4.114028,16.870984,0.161052,31.132834,36.076195,20.576274,11.020348,29.459714,47.403125,20.678273,Y
14.669575,3.232993,8,0.271597,10.555802,7.761989,2.721358,0.128121,2.846744,2,2,0.764859,17.804023,1,0,20.231228,0.295716,46.436913,9.28954,3585.540857,0.124981,75.834877,0.112656,201.865217,427.50967,0.49246,1.638304,3.895279,16.825704,0.052801,33.121398,43.593016,22,11.255827,47.91483,30.830902,21,Y
17.493486,10.11251,8.512776,3.086945,16.497295,12.613797,3.783377,0.314297,5.568407,2.235811,3.308196,0.764036,22.996676,1,0,17.666618,0.916758,51.861841,8.305929,3623.835328,0.149178,83.583878,0.12,201.56119,439.468752,0.171573,2.376932,8.633042,20.184036,0.088757,34.369443,50.072922,27.820313,12.30704,50.474159,50.275747,20.26477,Y
12.005148,5.875973,7.806727,1,11.237271,11.171314,3.790484,0.201344,5.273037,2,3.871621,1,14.077531,1,0,14.321129,0.547424,53.010033,7.797333,1945.076517,0.081996,62.562049,0.130108,110.545758,249.721011,0.272453,2.433786,4.25526,15.712528,0.098997,23.314457,34.074781,16.961634,9.243076,39.631736,47.489535,16.875133,Y
11.90678,5,6.917399,1.094978,25.729202,8,3,0.216037,4,2,2.833482,0.838198,12.735558,1,0,9.241401,0.029727,47.723769,6.627949,2047.486223,0.087834,54.192022,0.127802,112.832473,280.312273,0.33,2,4,13.521873,0.064523,23.014929,26.086181,14.615501,9.019845,53.694751,55.187501,16.353543,Y
6.847126,5.501323,1.799658,1.323762,7.725779,8.919805,3.914758,0.177234,4,2.198129,2.920759,0.662444,15.833429,1.904252,0.239096,20.527419,4.286292,38.62067,8.115966,2066.29024,0.109282,60.889308,0.147794,124.409981,288.27418,0.675693,2.779199,4.431004,16.019958,0.111093,30.787555,37.408227,18.199928,11.43142,32.600174,30.570871,20.666725,Y
7.06533,4.886407,7.544138,1.753237,9.115822,5.791219,2.043393,0.171967,3.35714,2,2.303984,1,14.088278,1,0,15.439371,0,49.347895,5.789678,1696.652468,0.100923,60.617919,0.16203,97.531465,301.186448,0.409222,1.295505,2.240859,15.131727,0.07431,24.860305,27.691601,22.691485,9,28.860394,45.36538,12.094626,Y
10.898931,4.714956,5.957653,1,8.257605,4.120253,2.486982,0.115127,2.614461,2,2.378095,0.877737,10.526724,1,0,16.006678,0,57.170079,6.098899,2127.101428,0.115383,67.203311,0.16,126.95576,342.805905,0.468538,1.659328,3.631768,15.237764,0.075059,33.05658,36.353321,23.575246,9,36.497008,20.904362,17.331904,Y
6.622889,4.152796,7.563965,1,6.190307,4.761443,2.394655,0.18,3.691908,2,2.472823,1,16.976722,1,0,12.612719,0.815501,44.413021,6.509389,1943.761869,0.087979,62.788817,0.141689,102.78527,308.373302,0.436675,1.982795,2.750255,15.846512,0.090338,30.244538,30.039945,16.140098,9,34.41244,18.525843,12.625526,Y
9.836288,3.458324,6.165166,1,3.105077,5.181362,2.026962,0.18,2.61404,2,2.100289,1,16.653491,1,0,10.539436,0.524383,33.405202,6.760892,1773.492642,0.095521,54.513032,0.143854,100.465372,280.698292,0.464561,1.596932,2.361025,10.018347,0.094396,26.234631,26.664885,22.767658,9,36.174838,40.483594,12.578425,Y
2.192299,17.853811,1.974127,1.503528,0,35.26843,7.953487,0.772765,13.762476,2,1.395017,0.308722,24.820133,1,0,3.020381,0.362933,91.32193,16.26519,5074.291508,0.207477,76.70168,0.063045,286.778995,635.374812,0.128354,11.062226,11.876889,36.855248,0.641543,42.152461,55.289321,23.099071,8.900105,18,65.622996,14.410664,Y
3.760277,23.020659,0.02231,7.049703,11.091864,30.911442,7.846685,0.777476,20.27046,3.070366,1.272139,0.211087,32.448281,1.260296,0.291996,6.681143,0.642033,79.511413,9.095848,5441.817394,0.231244,119.268412,0.137737,296.055015,704.921645,0.839147,5.246334,16.272931,20.244609,0.406892,53.862733,67.970312,26.009341,14.295219,32.735987,77.116485,15.04984,Y
5.201926,23.815584,1.763326,7.836507,0.431881,44.849479,6.323174,0.855839,6.221627,2,1.172433,0.124248,42.941569,1.774993,0.622693,8.464076,1,51.291937,13.383913,5297.470696,0.205126,91.436015,0.11534,292.729765,631.838354,0.660251,2.937899,13.59454,30.05185,0.474995,48.077508,64.826086,23.62852,11.812695,19.570797,77.40883,15,Y
10.752646,14.076637,4.396662,5.640843,3.781085,46.440115,11.750306,0.463085,12.296834,2,2.206203,0.632098,41.078405,1,0,8.333301,1,77.991209,8.491031,5363.374541,0.210555,105.209849,0.136483,299.972103,690.016888,0.223423,5.013505,8.703008,31.91506,0.0897,54.717007,73.066288,33.971981,12.900979,31.417079,66.491753,23.211671,Y
11.684118,10.695517,4.192718,11.880899,1.991142,25.27648,10.775683,0.654659,11.490481,2.013553,3.469173,0.369377,37.677277,1.727969,0.276431,17.059323,1,56.735492,7.292791,4243.055546,0.22546,87.049121,0.133111,262.124977,722.545396,0.163815,10.951537,11.96537,30.133121,0.583538,48.386262,53.157184,30.967676,10.459679,22.54447,70.383437,17.101777,Y
22.09553,13.643728,1.05235,12.535555,2.913205,33.811427,8.942662,0.497657,6.348995,2.402812,1.610894,0.221084,21.21497,2.553798,0.200587,6.332292,0.502288,67.085858,8.833961,5192.949722,0.184696,98.691652,0.105843,291.757257,632.764564,0.462138,3.09143,13.194039,16.426624,0.484275,39.348994,53.203834,29.320865,10.542387,45.489134,61.192222,18.613257,Y
9.876871,16.284136,0.109839,12.115413,1.064878,13.931943,8.201271,0.819307,22.381241,2,2.750403,0.517264,21.419855,1,0,15.433976,1,74.700852,7.423994,5679.808773,0.188644,117.97462,0.131948,300.903246,690.857169,0.183879,4.230713,15.745561,26.853478,0.279828,52.41735,62.705617,32.687523,13.276438,32.183966,78.047958,28.668161,Y
6.165767,15.203353,2.751577,4.745619,12.642934,28.944121,6.930211,0.452791,14.279255,2,2.41439,0.158173,29.245053,1,0,31.139608,1,55.834878,17.912042,19795.830052,0.345188,203.544094,0.055583,1083.335188,1044.775467,0.154586,7.544823,13.430218,22.54555,0.116373,84.460996,114.034373,37.000927,19.987998,29.909762,61.558636,23.336245,Y
18.097247,16.339018,0.211773,16.452286,1.67857,30.233887,8.539517,0.385838,12.991292,2,1.111206,0.37017,29.508622,1,0,7.875258,0.962386,64.549372,17.840784,20785.780947,0.380759,204.988825,0.052723,1144.676782,1155.48815,0.124374,6.544366,12.945953,22.431341,0.277808,95.825837,115.819762,37.226012,16.936991,50.543926,51.505525,19.63743,Y
4.281077,11.703556,1.199762,11.379943,2.41758,30.09159,6.657884,0.24885,15.267564,2,2.099179,0.208205,25.511156,1,0,19.140925,1.540864,46.596521,21.72483,21710.20784,0.398125,195.835868,0.049228,1079.82418,1055.596826,0.188219,6.46195,9.556661,19.317878,0.282617,93.23688,110.911379,31.234772,13.358155,30.188748,43.783071,20.757928,Y
4.072153,13.045355,0.294813,12.640251,1.329917,24.538962,5.063899,0.442788,14.378439,2,3.145341,0.739398,29.092153,1,0,16.573566,1.169179,53.884448,18.297343,21626.011557,0.349204,218.643414,0.057573,1077.560115,1016.102845,0.16324,4.590406,10.604819,18.108865,0.22812,97.504824,111.105629,33.017505,12.329014,38.310859,64.588001,23.210532,Y
4.767652,13.011528,2.117781,5.973318,45.243497,26.239849,8.736259,0.149457,10.760716,2,1.773873,0.204441,31.968777,1,0,42.577252,1,60.092961,18.062835,19328.73442,0.370035,199.067047,0.05067,1075.017587,1120.590139,0.126352,6.420895,13.909947,26,0.30833,96.436184,114.072072,37.495023,11.952811,84.776614,54.03913,32.013054,Y
25.456247,16.346414,5.288897,6.013226,26.712284,29.516808,8.195136,0.399005,14.64999,2,1.66868,0.518164,34.372966,1,0,5.768736,0.921212,115.675659,15.794946,19345.437935,0.436012,244.817715,0.078784,1074.064435,1513.816793,0.122364,7.149329,15.231025,26.957061,0.179045,110.878529,130.338096,42.970987,11.874771,44.25963,76.484159,33.276546,Y
1.330533,15.858544,2.553058,16.68668,0,22.806407,6.925211,0.440062,14.304838,2,2.392754,0.504424,27.728181,2.74282,0.357971,26.493151,1,46.365611,17.050349,19652.626909,0.324697,208.51656,0.057848,1097.667764,1018.204614,0.291968,2.950929,13.912121,18.118127,0.167298,92.8406,117.577955,34,19.39274,33.02049,53.731953,23.84946,Y
2.270374,47.586973,0.160362,9.292676,2.558155,55.036014,9.953369,0.821065,9.604311,2.783204,1.625142,0.160724,73.774776,3.564281,0.001301,25.483498,1,73.775014,16.847972,23337.169892,0.552037,308.437702,0.051256,1292.925516,1337.054322,0.631368,7.095305,41.572301,42.324195,0.213917,115.181142,138.911063,62.583173,14.53132,38.28601,91.297995,31.819639,Y
2.444641,46.27383,9.446991,25.794329,7.656903,50.231489,28.347333,0.331599,43.44366,2.258072,2.24589,0.236824,61.503457,2.971907,0.046778,20.74452,1,117.419453,11.07928,23059.423049,0.490269,306.558024,0.079128,1291.252286,1993.335465,0.128094,13.408947,41.688191,78.722964,0.694344,108.50345,145.339583,65.437867,18.29224,71.804515,22.934044,42.109457,Y
4.314836,26.542412,1.537868,8.90271,5.345317,89.095239,19.428657,0.736349,54.132457,2,6.391906,0.447278,90.938858,1,0,7.327812,1.044896,144.208418,13.848369,21299.038803,0.425555,288.464622,0.057041,1201.92196,1475.312717,0.072858,23.989794,44.49326,49.545935,0.732162,119.01068,173.983963,46.042492,12.422566,41.79502,86.318189,36.607584,Y
12.78338,39.105277,0.623042,9.508748,7.864355,94.005306,17.02642,0.881736,20.959975,2.115542,1.869085,0.191059,74.414647,1,0,11.061919,1,178.758491,18.491842,21402.664563,0.448318,296.345123,0.072632,1241.071309,1992.294989,0.101749,9.670564,33.125365,71.481093,0.447188,96.010109,103.736306,72.310189,14.320077,43.58216,68.160426,27.139343,Y
11.890944,53.826776,0.570224,27.714115,12.344919,33.507723,19.828622,0.709733,41.254788,2,1.017278,0.42159,35.499272,1,0,7.020576,0.56694,141.50889,16.505089,21916.443403,0.638183,242.625044,0.080188,1253.038414,2010.028581,0.079996,28.643196,29.496169,29.505234,0.229159,131.307191,141.14979,41.961542,17.292363,45.931438,42.553164,33.782045,Y
2.703201,46.400637,1.342195,23.22622,13.697016,102.575075,20.118649,0.301361,47.617389,2.114402,6.466943,0.198439,63.327872,1.450498,0.152114,20.856287,1,167.988941,14.883899,23849.334978,0.500432,282.173004,0.073333,1320.114954,1575.205805,0.042429,23.524574,24.123542,88.853212,0.368871,141.983538,127.683107,70.727362,17.703361,54.889507,66.089239,67.018944,Y
2.683355,33.195676,1.590289,19.831924,2.742455,100.753886,12.541788,0.611476,16.999458,3.1704,1.969961,0.04789,26.083877,3.441854,0.809854,13.250774,1,133.320108,19.605899,24613.712786,0.551765,256.970362,0.054801,1326.826791,1294.411715,0.403118,11.04356,14.233489,46.461881,0.198491,122.402499,139.923435,56.155021,14.219257,38.550714,55.469438,31.443354,Y
5.565956,8.576698,2.457205,12.534791,2.740095,24.998696,7.430455,0.445391,4.519962,2,1.16944,0.512858,21.491645,1,0,8.654701,1,66.26028,14.064217,10732.886871,0.280338,141.783409,0.080425,606.247729,885.027465,0.347742,7.088943,7.669159,25.40817,0.463188,67.242195,90.386173,35.363503,13.640842,26.54742,58.411214,17.141228,Y
2.616435,17,0.741323,7.63451,0,32,9,0.527519,16,2,1,0.11,33.600108,1,0,14.335632,1.672538,36.512005,16.671009,10604.836678,0.246313,129.631987,0.081426,589.589069,744.293898,0.11,8,16,26.492736,0.454989,63.948561,87.572816,26.204808,11,28.387319,85.898782,21.782712,Y
5.450462,8.450996,0.241486,10.84315,1.936696,22.168978,8.719233,0.547839,15.122174,2.232887,1.823158,0.33926,17.712152,1,0,2.803202,0.278049,28.204759,14.790397,9358.855684,0.192664,160.053957,0.082036,516.070577,613.515857,0.223588,5.764255,11.435511,23.680883,0.364386,52.687337,88.625691,25.550653,12.342331,22.170204,38.142285,15.691147,Y
2.614838,17,0.289477,9.675397,0,32,9,0.481113,16,2,1,0.11,34.673945,1,0,16.044855,1.13284,48.184627,12.276214,10343.780912,0.230335,133.695572,0.085345,592.11333,641.353785,0.11,8,16,27.213476,0.371737,60.735336,83.639883,36.943004,11,24.751682,72.349425,18.96317,Y
3.758516,17,0.311105,0.601661,0,32,9,0.487481,16,2,1,0.11,33.855437,1,0,16.849063,1.006372,55.377758,17.2373,10914.228375,0.302065,143.885719,0.076117,600.873807,782.505145,0.11,8,16,26.810594,0.420562,68.613444,76.521321,19.892832,11,19.296087,44.688794,21.814912,Y
2.507394,16.67828,0.337471,7.128877,2.77543,23.787787,8.920292,0.541068,9.255718,2.261467,1.671357,0.235869,15.345522,1,0,4.247264,0.720005,64.460947,15.214363,9772.055373,0.301492,117.019401,0.077167,517.55754,509.731594,0.155673,7.684972,10.047233,23.185368,0.369091,58.018526,77.718376,32.340321,14.065263,21.169084,84.841918,14.320971,Y
3.831753,17,0.986206,8.671745,0,32,9,0.396809,16,2,1,0.11,33.301152,1,0,3.459329,1.578248,69.209002,11.991684,10358.410901,0.274763,153.627067,0.076485,579.543497,683.974416,0.11,8,16,26.970361,0.418061,60.235809,84.173214,32.639692,11,27.584423,50.675553,17.238463,Y
23.888001,49.010972,3.960001,0,1.407359,62.966989,22.881917,0.290947,63.858391,2.551177,7.620276,0.455807,86.842396,3.525287,0.748806,72.694513,1,147.314492,30.434365,233992.131689,1.959349,724.712559,0.03,5474.703198,5066.112097,0.358328,25.181907,55.795737,66.999596,0.333374,220.96245,538.99194,94.336318,17.111173,86.161527,7.160122,58.174114,Y
19.450574,59.329957,4.02619,3.409408,6.079627,99.568912,21.273174,0.550934,44.165723,2.098383,4.451521,0.211166,134.824825,3.018055,0.240938,60.110871,0.748744,105.780797,34.202636,166234.620328,2.106543,509.862009,0.03,6216.639658,3774.146794,0.183975,21.061637,35.417007,130.333361,0.426078,284.752299,440.315883,88.920758,21.361084,113.908655,13.771213,58.640103,Y
25.911021,42.234716,3.794766,0,9.772427,49.993786,30.271627,0.423059,51.0607,2.266507,4.330797,0.513172,163.822664,6.796489,0.191046,79.151715,1,151.134877,31.925407,137758.962706,1.647472,610.932439,0.03,9177.965422,4277.638907,0.858222,31.975678,45.850781,61.154156,0.454721,350.787389,440.864213,84.957622,21.137317,126.084155,10.65919,79.276318,Y
10.898593,58.304143,2.491808,4.319939,1,122.829105,30.39478,0.564031,54.894684,2,3.161823,0.12,149.487253,1,0,49.454503,1,201.175737,34.735914,247833.682624,2.346957,1033.659484,0.03,13837.527529,6998.890764,0.039719,27.949897,53.147937,140.079878,0.445667,429.617553,605.404015,91.410384,15,61.071696,5.220445,53.187718,Y
